"Scenario";"Region";"Carrier.x";"Indicator";"Year";"ymax";"ymin"
"Current Policies";"CHINA";"Gas";"Industry";2020;7.03590890645675;6.18805981323548
"Current Policies";"CHINA";"Electricity";"Industry";2020;34.066649121125;29.3015068993471
"Current Policies";"CHINA";"Heat";"Industry";2020;6.25974502937821;5.93643153476252
"Current Policies";"CHINA";"Bioenergy";"Industry";2020;0.710838904728673;0.167311513123497
"Current Policies";"CHINA";"Other renewables";"Industry";2020;0.0469546962144794;0.0199855549559998
"Current Policies";"CHINA";"Coal";"Industry";2021;49.7864956743006;44.8610684650502
"Current Policies";"CHINA";"Oil";"Industry";2021;6.50493225023052;5.54306223337659
"Current Policies";"CHINA";"Gas";"Industry";2021;7.53142386152895;6.53590751320489
"Current Policies";"CHINA";"Electricity";"Industry";2021;34.7523612409708;29.760931445195
"Current Policies";"CHINA";"Heat";"Industry";2021;6.24347011486073;5.90796547650006
"Current Policies";"CHINA";"Bioenergy";"Industry";2021;0.866865667583468;0.206058108386565
"Current Policies";"CHINA";"Other renewables";"Industry";2021;0.0515145270966413;0.0215976424840645
"Current Policies";"CHINA";"Coal";"Industry";2022;48.82527575865;43.8713978265765
"Current Policies";"CHINA";"Oil";"Industry";2022;6.4354583224297;5.49921496606922
"Current Policies";"CHINA";"Gas";"Industry";2022;8.10234541577825;6.8740587004421
"Current Policies";"CHINA";"Electricity";"Industry";2022;35.4189586266921;30.2075199291073
"Current Policies";"CHINA";"Heat";"Industry";2022;6.2276499122489;5.88029293073287
"Current Policies";"CHINA";"Bioenergy";"Industry";2022;1.03420258005287;0.24367956137679
"Current Policies";"CHINA";"Other renewables";"Industry";2022;0.0609198903441974;0.0231658834473757
"Current Policies";"CHINA";"Coal";"Industry";2023;47.8905417826389;42.9082837184863
"Current Policies";"CHINA";"Oil";"Industry";2023;6.36784863754241;5.45656531425306
"Current Policies";"CHINA";"Gas";"Industry";2023;8.65692554043235;7.20291324780136
"Current Policies";"CHINA";"Electricity";"Industry";2023;36.0672295475879;30.6418028880966
"Current Policies";"CHINA";"Heat";"Industry";2023;6.2375167332879;5.8533811739329
"Current Policies";"CHINA";"Bioenergy";"Industry";2023;1.19692860661473;0.280224179343475
"Current Policies";"CHINA";"Other renewables";"Industry";2023;0.0700560448358687;0.0246920426946373
"Current Policies";"CHINA";"Coal";"Industry";2024;46.9812139129421;41.9706713772168
"Current Policies";"CHINA";"Oil";"Industry";2024;6.30202915218011;5.41506487265738
"Current Policies";"CHINA";"Gas";"Industry";2024;9.19585594474593;7.5228493392264
"Current Policies";"CHINA";"Electricity";"Industry";2024;36.6979195176109;31.0642820191415
"Current Policies";"CHINA";"Heat";"Industry";2024;6.2910468783008;5.82719925748047
"Current Policies";"CHINA";"Bioenergy";"Industry";2024;1.35523173336015;0.315737543167242
"Current Policies";"CHINA";"Other renewables";"Industry";2024;0.0789343857918106;0.026177791613644
"Current Policies";"CHINA";"Coal";"Industry";2025;46.0962702290231;41.0575611663685
"Current Policies";"CHINA";"Oil";"Industry";2025;6.23792969282815;5.37466780992872
"Current Policies";"CHINA";"Gas";"Industry";2025;9.71978984238179;7.83422492057248
"Current Policies";"CHINA";"Electricity";"Industry";2025;37.3117341553728;31.4754321125951
"Current Policies";"CHINA";"Heat";"Industry";2025;6.34315380880114;5.80171788893646
"Current Policies";"CHINA";"Bioenergy";"Industry";2025;1.50928986445504;0.350262697022767
"Current Policies";"CHINA";"Other renewables";"Industry";2025;0.0875656742556918;0.0276247142371933
"Current Policies";"CHINA";"Coal";"Industry";2026;45.2347428920826;40.1680050216337
"Current Policies";"CHINA";"Oil";"Industry";2026;6.17548370628319;5.29219692694344
"Current Policies";"CHINA";"Gas";"Industry";2026;10.2772963604853;8.13737903550723
"Current Policies";"CHINA";"Electricity";"Industry";2026;37.9093418176059;31.875702832114
"Current Policies";"CHINA";"Heat";"Industry";2026;6.31219430486946;5.77690932271913
"Current Policies";"CHINA";"Bioenergy";"Industry";2026;1.65927148908048;0.363951473136915
"Current Policies";"CHINA";"Other renewables";"Industry";2026;0.0866551126516464;0.0290343128764838
"Current Policies";"CHINA";"Coal";"Industry";2027;44.3957146141545;39.3011031673359
"Current Policies";"CHINA";"Oil";"Industry";2027;6.11462802915734;5.21178490190633
"Current Policies";"CHINA";"Gas";"Industry";2027;10.8233276157804;8.43263305697223
"Current Policies";"CHINA";"Electricity";"Industry";2027;38.4913760267427;32.2655203551372
"Current Policies";"CHINA";"Heat";"Industry";2027;6.28200769457531;5.75274725932763
"Current Policies";"CHINA";"Bioenergy";"Industry";2027;1.80533629612101;0.377358490566038
"Current Policies";"CHINA";"Other renewables";"Industry";2027;0.0857632933104631;0.0303951341263811
"Current Policies";"CHINA";"Coal";"Industry";2028;43.5783154002676;38.4560010806734
"Current Policies";"CHINA";"Oil";"Industry";2028;6.0553026747711;5.13335558726866
"Current Policies";"CHINA";"Gas";"Industry";2028;11.358234295416;8.72029182360834
"Current Policies";"CHINA";"Electricity";"Industry";2028;39.0584377111512;32.6452888864975
"Current Policies";"CHINA";"Heat";"Industry";2028;6.25256539218942;5.72920675234284
"Current Policies";"CHINA";"Bioenergy";"Industry";2028;1.94763574131527;0.390492359932088
"Current Policies";"CHINA";"Other renewables";"Industry";2028;0.0848896434634974;0.0316489562910077
"Current Policies";"CHINA";"Coal";"Industry";2029;42.7817195393508;37.6318866821386
"Current Policies";"CHINA";"Oil";"Industry";2029;5.99745063592339;5.05683654487397
"Current Policies";"CHINA";"Gas";"Industry";2029;11.8823529411765;9.00064468959298
"Current Policies";"CHINA";"Electricity";"Industry";2029;39.6110972746788;33.0153920564644
"Current Policies";"CHINA";"Heat";"Industry";2029;6.22384020448542;5.70626412251413
"Current Policies";"CHINA";"Bioenergy";"Industry";2029;2.08631357110359;0.403361344537815
"Current Policies";"CHINA";"Other renewables";"Industry";2029;0.0840336134453782;0.0328722395979407
"Current Policies";"CHINA";"Coal";"Industry";2030;42.0051428220009;36.8279877326922
"Current Policies";"CHINA";"Oil";"Industry";2030;5.94101770217572;4.98215882280522
"Current Policies";"CHINA";"Gas";"Industry";2030;12.396006655574;9.27396649548984
"Current Policies";"CHINA";"Electricity";"Industry";2030;40.1498965104883;33.3761942133862
"Current Policies";"CHINA";"Heat";"Industry";2030;6.19580624696845;5.68389687831
"Current Policies";"CHINA";"Bioenergy";"Industry";2030;2.22150630698132;0.415973377703827
"Current Policies";"CHINA";"Other renewables";"Industry";2030;0.0831946755407654;0.0340660863574869
"Current Policies";"CHINA";"Coal";"Industry";2031;41.2012714236181;35.9722046448438
"Current Policies";"CHINA";"Oil";"Industry";2031;5.87122725911116;4.89596536974248
"Current Policies";"CHINA";"Gas";"Industry";2031;12.935159214651;9.51667437868299
"Current Policies";"CHINA";"Electricity";"Industry";2031;40.6856974286492;33.8035554005675
"Current Policies";"CHINA";"Heat";"Industry";2031;6.14615463040787;5.64531637545171
"Current Policies";"CHINA";"Bioenergy";"Industry";2031;2.36038671368343;0.445471044382115
"Current Policies";"CHINA";"Other renewables";"Industry";2031;0.0956818785167864;0.0435956895298495
"Current Policies";"CHINA";"Coal";"Industry";2032;40.4073306402678;35.1257058020063
"Current Policies";"CHINA";"Oil";"Industry";2032;5.80219396068059;4.81129662300708
"Current Policies";"CHINA";"Gas";"Industry";2032;13.4653141361257;9.75667463064303
"Current Policies";"CHINA";"Electricity";"Industry";2032;41.215520991309;34.2256371867919
"Current Policies";"CHINA";"Heat";"Industry";2032;6.09738131876772;5.60716627383608
"Current Policies";"CHINA";"Bioenergy";"Industry";2032;2.49755146305864;0.474476439790576
"Current Policies";"CHINA";"Other renewables";"Industry";2032;0.108030269882418;0.0529567201977152
"Current Policies";"CHINA";"Coal";"Industry";2033;39.6231375850072;34.2883409345147
"Current Policies";"CHINA";"Oil";"Industry";2033;5.73390555215891;4.72811248068718
"Current Policies";"CHINA";"Gas";"Industry";2033;13.9866947914976;9.99401230924014
"Current Policies";"CHINA";"Electricity";"Industry";2033;41.7394666680355;34.6425368000256
"Current Policies";"CHINA";"Heat";"Industry";2033;6.04946321139846;5.56943941112759
"Current Policies";"CHINA";"Bioenergy";"Industry";2033;2.63303215147056;0.503001784845043
"Current Policies";"CHINA";"Other renewables";"Industry";2033;0.120241667650516;0.0621536120540489
"Current Policies";"CHINA";"Coal";"Industry";2034;38.8485138343373;33.459962998211
"Current Policies";"CHINA";"Oil";"Industry";2034;5.66635004186611;4.64637423496397
"Current Policies";"CHINA";"Gas";"Industry";2034;14.4995172191825;10.2287314781116
"Current Policies";"CHINA";"Electricity";"Industry";2034;42.2576317335318;35.0543490953392
"Current Policies";"CHINA";"Heat";"Industry";2034;6.00237801071589;5.53212878303262
"Current Policies";"CHINA";"Bioenergy";"Industry";2034;2.76685960415834;0.531058899259736
"Current Policies";"CHINA";"Other renewables";"Industry";2034;0.132318338964689;0.0711906446599971
"Current Policies";"CHINA";"Coal";"Industry";2035;38.0832852928635;32.6404280883627
"Current Policies";"CHINA";"Oil";"Industry";2035;5.59951569414724;4.56604451205378
"Current Policies";"CHINA";"Gas";"Industry";2035;15.0039904229848;10.4608752339341
"Current Policies";"CHINA";"Electricity";"Industry";2035;42.7701113278433;35.4611666268587
"Current Policies";"CHINA";"Heat";"Industry";2035;5.95610418760487;5.49522753896418
"Current Policies";"CHINA";"Bioenergy";"Industry";2035;2.89906389861856;0.558659217877095
"Current Policies";"CHINA";"Other renewables";"Industry";2035;0.14426250121691;0.0798084596967279
"Current Policies";"CHINA";"Coal";"Industry";2036;37.3272820628497;31.8295953563233
"Current Policies";"CHINA";"Oil";"Industry";2036;5.53339102257589;4.48708721522843
"Current Policies";"CHINA";"Gas";"Industry";2036;15.4773231842689;10.6904857328041
"Current Policies";"CHINA";"Electricity";"Industry";2036;43.2769985145936;35.8630797171136
"Current Policies";"CHINA";"Heat";"Industry";2036;5.91062094859624;5.45872897784865
"Current Policies";"CHINA";"Bioenergy";"Industry";2036;3.02967438714153;0.570884871550904
"Current Policies";"CHINA";"Other renewables";"Industry";2036;0.1560763234048;0.0888015192061528
"Current Policies";"CHINA";"Coal";"Industry";2037;36.5803383184636;31.0273269288333
"Current Policies";"CHINA";"Oil";"Industry";2037;5.46796478337314;4.40946747073122
"Current Policies";"CHINA";"Gas";"Industry";2037;15.9445407279029;10.917604215758
"Current Policies";"CHINA";"Electricity";"Industry";2037;43.7783843373243;36.2601765238921
"Current Policies";"CHINA";"Heat";"Industry";2037;5.86590820471185;5.42262654406902
"Current Policies";"CHINA";"Bioenergy";"Industry";2037;3.15871971853734;0.582952576020167
"Current Policies";"CHINA";"Other renewables";"Industry";2037;0.16776192744471;0.0973832076884566
"Current Policies";"CHINA";"Coal";"Industry";2038;35.842292184515;30.2334878298659
"Current Policies";"CHINA";"Oil";"Industry";2038;5.40322596903387;4.33315157641858
"Current Policies";"CHINA";"Gas";"Industry";2038;16.4057608015028;11.142271033467
"Current Policies";"CHINA";"Electricity";"Industry";2038;44.2743578740098;36.6525431047075
"Current Policies";"CHINA";"Heat";"Industry";2038;5.82194654187964;5.38691382353952
"Current Policies";"CHINA";"Bioenergy";"Industry";2038;3.28622785908559;0.594865372573575
"Current Policies";"CHINA";"Other renewables";"Industry";2038;0.179321389442291;0.105820741662343
"Current Policies";"CHINA";"Coal";"Industry";2039;35.1129856195015;29.4479459049219
"Current Policies";"CHINA";"Oil";"Industry";2039;5.33916380215293;4.25810695296811
"Current Policies";"CHINA";"Gas";"Industry";2039;16.8610981490123;11.3645256701359
"Current Policies";"CHINA";"Electricity";"Industry";2039;44.7650062898171;37.0402634789741
"Current Policies";"CHINA";"Heat";"Industry";2039;5.77871719282707;5.35158453990663
"Current Policies";"CHINA";"Bioenergy";"Industry";2039;3.41222611274077;0.606626224918339
"Current Policies";"CHINA";"Other renewables";"Industry";2039;0.190756740922131;0.114117723118484
"Current Policies";"CHINA";"Coal";"Industry";2040;34.3922643027859;28.6705717476873
"Current Policies";"CHINA";"Oil";"Industry";2040;5.27576772944395;4.18430209750503
"Current Policies";"CHINA";"Gas";"Industry";2040;17.3106646058733;11.5844067666362
"Current Policies";"CHINA";"Electricity";"Industry";2040;45.2504148881745;37.4234196879872
"Current Policies";"CHINA";"Heat";"Industry";2040;5.74331005363154;5.31663255087188
"Current Policies";"CHINA";"Bioenergy";"Industry";2040;3.53674114062422;0.618238021638331
"Current Policies";"CHINA";"Other renewables";"Industry";2040;0.202069970018;0.122277635034818
"Current Policies";"EU";"Coal";"Industry";1990;20.1310452327275;20.1283531615002
"Current Policies";"EU";"Oil";"Industry";1990;17.0364915273232;16.957993351818
"Current Policies";"EU";"Gas";"Industry";1990;28.3317702780917;28.293515706071
"Current Policies";"EU";"Electricity";"Industry";1990;24.8994117122478;24.8684963127155
"Current Policies";"EU";"Heat";"Industry";1990;5.62702801317513;5.61948853936378
"Current Policies";"EU";"Bioenergy";"Industry";1990;4.05544348316709;4.05096268179906
"Current Policies";"EU";"Other renewables";"Industry";1990;0;0
"Current Policies";"EU";"Coal";"Industry";1991;19.7677081207406;19.7638157650398
"Current Policies";"EU";"Oil";"Industry";1991;16.8856834262771;16.7346858751165
"Current Policies";"EU";"Gas";"Industry";1991;28.4848734604019;28.4186615215572
"Current Policies";"EU";"Electricity";"Industry";1991;25.170586939705;25.1037267091542
"Current Policies";"EU";"Heat";"Industry";1991;5.63030672859419;5.62216843705058
"Current Policies";"EU";"Bioenergy";"Industry";1991;4.2116365408619;4.20573849061538
"Current Policies";"EU";"Other renewables";"Industry";1991;0.000206874414768806;0.000203615178530621
"Current Policies";"EU";"Coal";"Industry";1992;19.3992977182314;19.3896998646835
"Current Policies";"EU";"Oil";"Industry";1992;16.7320473118902;16.5065701710945
"Current Policies";"EU";"Gas";"Industry";1992;28.6412732403671;28.5461541210243
"Current Policies";"EU";"Electricity";"Industry";1992;25.447601076618;25.3433682393096
"Current Policies";"EU";"Heat";"Industry";1992;5.63365604088394;5.62489858924199
"Current Policies";"EU";"Bioenergy";"Industry";1992;4.3711927270035;4.36341671680265
"Current Policies";"EU";"Other renewables";"Industry";1992;0.000417628220636399;0.000411614572398473
"Current Policies";"EU";"Coal";"Industry";1993;19.0228684203189;19.0085019925691
"Current Policies";"EU";"Oil";"Industry";1993;16.5755028832028;16.2734892544781
"Current Policies";"EU";"Gas";"Industry";1993;28.8010772496052;28.6760601410061
"Current Policies";"EU";"Electricity";"Industry";1993;25.7306447593149;25.5875461565765
"Current Policies";"EU";"Heat";"Industry";1993;5.63707825498303;5.62768042290616
"Current Policies";"EU";"Bioenergy";"Industry";1993;4.53422184539381;4.52407977401061
"Current Policies";"EU";"Other renewables";"Industry";1993;0.000632371572256085;0.000624141323181437
"Current Policies";"EU";"Coal";"Industry";1994;18.6381555349817;18.6200191358023
"Current Policies";"EU";"Oil";"Industry";1994;16.4159667700285;16.0352792308542
"Current Policies";"EU";"Gas";"Industry";1994;28.9643978567507;28.8084487649872
"Current Policies";"EU";"Electricity";"Industry";1994;26.0199170142925;25.8363905017275
"Current Policies";"EU";"Heat";"Industry";1994;5.64057577727368;5.63051541955216
"Current Policies";"EU";"Bioenergy";"Industry";1994;4.70083853245219;4.68781322586553
"Current Policies";"EU";"Other renewables";"Industry";1994;0.000851218834561539;0.000841344872316523
"Current Policies";"EU";"Coal";"Industry";1995;18.2448825911331;18.2240404471635
"Current Policies";"EU";"Oil";"Industry";1995;16.253352384902;15.7917689123403
"Current Policies";"EU";"Gas";"Industry";1995;29.1313524309572;28.9433918462625
"Current Policies";"EU";"Electricity";"Industry";1995;26.3156257249301;26.0900363338452
"Current Policies";"EU";"Heat";"Industry";1995;5.64415112122457;5.63340511786092
"Current Policies";"EU";"Bioenergy";"Industry";1995;4.87116252603596;4.85470593791831
"Current Policies";"EU";"Other renewables";"Industry";1995;0.0010742887858617;0.00106338131153759
"Current Policies";"EU";"Coal";"Industry";1996;17.8427606760232;17.8203468635152
"Current Policies";"EU";"Oil";"Industry";1996;16.0875697663725;15.5427794073122
"Current Policies";"EU";"Gas";"Industry";1996;29.3020636231875;29.0809640379777
"Current Policies";"EU";"Electricity";"Industry";1996;26.6179881297084;26.3486239747534
"Current Policies";"EU";"Heat";"Industry";1996;5.6478069134147;5.63635111646992
"Current Policies";"EU";"Bioenergy";"Industry";1996;5.04531895240694;5.02485023847387
"Current Policies";"EU";"Other renewables";"Industry";1996;0.00130170483280641;0.00129041375696851
"Current Policies";"EU";"Coal";"Industry";1997;17.4314877274061;17.4087107016868
"Current Policies";"EU";"Oil";"Industry";1997;15.9185254130472;15.2881236821209
"Current Policies";"EU";"Gas";"Industry";1997;29.4766596667065;29.2212429308454
"Current Policies";"EU";"Electricity";"Industry";1997;26.9272313544407;26.6122992678749
"Current Policies";"EU";"Heat";"Industry";1997;5.65154589996845;5.63935507692231
