AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48996.1443,,,,,57432.9727,68151.1919,78528.2201,88165.7167,98694.1439,109488,120692,131932,143623,156122,169541,183278,197742,212955,228673,245136,262190,279800
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,World,GDP|PPP,billion US$2010/yr,,,,,,54728.1156,,,,,64820.6677,,,,,79219.2571,97974.1871,116674,134334,153912,174106,195299,216831,239416,263588,289644,316692,345555,376107,407906,441491,476567,513003
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,486.4535,,,,,521.9551,554.2342,494.7988,441.3833,456.0828,477.1903,504.6384,542.8759,557.9243,565.8022,578.6825,579.4597,590.7761,604.7194,619.2689,632.692,646.037,658.6349
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,38558.7818,,,,,38693.7434,39050.7392,35189.9716,30965.456,26380.79,23015.1658,21502.4198,19191.895,17054.1909,15901.3452,14759.3088,13268.7879,12895.4452,12467.7967,12227.0487,11966.5702,12131.6996,12258.0419
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48996.1443,,,,,57432.9727,68151.1919,79089.7038,89925.7482,100536,111395,122712,134178,146111,158894,172458,186525,201169,216473,232182,248621,265705,283373
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,World,GDP|PPP,billion US$2010/yr,,,,,,54728.1156,,,,,64820.6677,,,,,79219.2571,97974.1871,117769,137694,157388,177719,199154,221145,244218,268967,295335,322972,352159,382890,414679,448245,483386,519925
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,486.4535,,,,,521.9551,554.2342,550.1257,543.4511,546.4887,556.4625,581.1682,612.7019,639.5911,655.495,669.7779,675.7805,688.9472,703.38,716.6211,728.8066,742.1775,755.5112
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,38615.0125,,,,,41987.6115,45715.5192,48961.7285,51263.2217,53762.6922,55993.8746,57945.8579,59319.3358,60661.7846,61571.5408,62582.8976,63730.4251,64844.5623,65952.3235,67315.0755,68610.1843,69808.1803,71024.5283
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48995.5395,,,,,57460.5643,68271.7559,79529.1724,90849.2614,102014,113488,125229,136991,149145,162197,176090,190584,205490,221027,237043,253667,270902,288620
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,World,GDP|PPP,billion US$2010/yr,,,,,,54728.1156,,,,,64820.1678,,,,,79282.7569,98235.5718,118687,139584,160382,181964,204260,226859,250318,275590,302630,331128,360779,391911,424301,458212,493633,530280
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,486.7813,,,,,532.4228,584.7396,633.7958,678.1752,721.0123,759.7288,793.2704,821.1533,840.5876,861.9206,883.6883,905.4166,925.6277,946.0063,968.0925,987.2043,1006.4848,1023.8028
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,38558.7818,,,,,38693.7434,39050.7392,29157.5792,19166.7524,15396.5828,12667.5915,10748.7858,7839.784,7106.8976,6532.5434,6514.2533,5759.5482,6186.5811,6646.7176,6909.8227,7173.1705,7651.7288,8119.4802
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48996.1443,,,,,57432.9727,68151.1919,78536.9506,88216.7358,98791.8072,109673,120957,132413,144116,156676,170153,184084,198639,213898,229649,246121,263191,280842
