"Model","Scenario","Region","Variable","Unit","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"WITCH-GLOBIOM 3.1","SSP5-60","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.89289446,0.918756663,0.947183917,0.973576259,1.001551863,1.029285272,1.05763551,1.085902537,1.115351656,1.145112759,1.175776437,1.205996838,1.236764854,1.267925876,1.299429999,1.331069815,1.362669274,1.393917476,1.42684411,1.459614075,1.491904767,1.522417716,1.554041232,1.58659945,1.619554521,1.654646389,1.689302492,1.723760116,1.758595467,1.79465,1.829611263,1.866563216,1.902856786,1.939973236,1.975129523,2.011019492,2.047301147,2.082586928,2.11711104,2.151117619,2.18611232,2.221154564,2.253562788,2.288380059,2.32103191,2.352781432,2.385260969,2.416304153,2.445519431,2.473699469,2.499228847,2.522851337,2.547255663,2.573193319,2.596157138,2.618495316,2.641235902,2.662549533,2.681276653,2.704308027,2.725259101,2.746464913,2.770107392,2.792912355,2.814760176,2.833594047,2.850373498,2.869168841,2.891753394,2.915330296,2.938883426,2.960787058,2.98240532,3.003882292,3.026928245,3.048921321,3.068413987,3.086072824,3.104950747,3.125091388,3.14496534,3.162812496,3.180826504,3.199691304,3.219644605,3.239592579,3.259392167,3.279051116,3.298576125,3.317968618,3.335561923
"WITCH-GLOBIOM 3.1","SSP5-Baseline","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892678825,0.917900692,0.945703478,0.97200365,0.998976876,1.027174493,1.055433072,1.084522759,1.114805353,1.145713336,1.177799357,1.209550519,1.241727253,1.275631382,1.310000817,1.344605568,1.379739525,1.416253175,1.452133841,1.490113274,1.529293234,1.568068087,1.606183849,1.646243985,1.688090117,1.731042276,1.77360328,1.815020155,1.858941155,1.902096056,1.945914969,1.992318406,2.040199261,2.091605337,2.142040524,2.192652086,2.241739299,2.293038348,2.347383778,2.400987676,2.452160876,2.504210866,2.553100291,2.603629587,2.654097392,2.706336598,2.764117417,2.818633984,2.869899229,2.923960278,2.977548446,3.038306793,3.097439583,3.161420271,3.212402217,3.269077078,3.323819887,3.384265274,3.434538567,3.486319411,3.542783937,3.596752319,3.654879849,3.709004249,3.770461548,3.831435192,3.896416695,3.957790692,4.018338808,4.075720256,4.138418539,4.201889908,4.259068727,4.32711677,4.388747621,4.442566332,4.503760537,4.563676481,4.627074487,4.68572245,4.742642064,4.808993921,4.877005228,4.93235806,4.998415881,5.064852362,5.133524165,5.20806218,5.282931875,5.350282743,5.404137555
"WITCH-GLOBIOM 4.2","ADVANCE_2020_1.5C-2100","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892337135,0.91687435,0.942176291,0.966570643,0.989923199,1.012858287,1.033000386,1.0519832,1.071730986,1.090437079,1.113315988,1.143483267,1.180105445,1.213918261,1.248593016,1.280675938,1.304247328,1.323242026,1.338710348,1.353872777,1.367057863,1.378094067,1.388731257,1.396699068,1.405256412,1.41256126,1.419929444,1.42590849,1.433781517,1.443199297,1.45077049,1.458421798,1.463733842,1.470404412,1.477080756,1.483631947,1.488439128,1.492171221,1.498646966,1.502707793,1.50775998,1.509488679,1.510228001,1.512331601,1.512035222,1.511249769,1.511528167,1.511856451,1.511978608,1.509366886,1.507251088,1.506579782,1.506359361,1.50650626,1.506175146,1.506445711,1.505488889,1.502787057,1.501899433,1.501803886,1.500363378,1.496267035,1.49325303,1.489905525,1.485422815,1.479491613,1.473924192,1.469917525,1.465495445,1.461602556,1.458151986,1.454416857,1.450042025,1.442399501,1.436707002,1.430589343,1.421910333,1.414787553,1.409763517,1.404199703,1.396787739,1.3886171,1.379946149,1.372747928,1.364865089,1.356854908,1.348201385,1.338767555,1.329133914,1.319631083,1.312116362
"WITCH-GLOBIOM 4.2","ADVANCE_2020_Med2C","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892337135,0.91687435,0.942176291,0.966570643,0.989923199,1.012858287,1.033000386,1.0519832,1.071730986,1.090437079,1.112295212,1.138348247,1.171366351,1.203165079,1.23270125,1.261295814,1.285368487,1.305250333,1.324491549,1.342721265,1.360617649,1.377889704,1.395087193,1.413077396,1.429822824,1.444883061,1.461263267,1.477970818,1.494270545,1.510052146,1.524120727,1.537152256,1.550140834,1.564025779,1.577987168,1.59163884,1.605749075,1.620445666,1.635436343,1.650521741,1.662767068,1.674119762,1.68653163,1.69757403,1.706711563,1.715296294,1.725498207,1.733753481,1.739803546,1.746022098,1.754405295,1.760338833,1.766125902,1.773108342,1.77974881,1.784777175,1.789515091,1.796868677,1.803486271,1.807784302,1.811899467,1.815863775,1.819624409,1.823976059,1.82781858,1.831201917,1.835086166,1.838316202,1.840893424,1.843423888,1.846931548,1.850202963,1.853025576,1.856023436,1.855647897,1.856899748,1.86066032,1.864193221,1.866399647,1.869228178,1.872216571,1.872936346,1.87283037,1.872435378,1.873132276,1.872990759,1.870895048,1.86955032,1.869304399,1.868799397,1.867811101
"WITCH-GLOBIOM 4.2","ADVANCE_2020_WB2C","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892337135,0.91687435,0.942176291,0.966570643,0.989923199,1.012858287,1.033000386,1.0519832,1.071730986,1.090437079,1.112878756,1.141028419,1.176255626,1.209297372,1.241695458,1.27185365,1.294913823,1.313701813,1.331531286,1.346631887,1.35965609,1.37547674,1.388305007,1.399582047,1.410279312,1.422990778,1.43427057,1.443495365,1.454129952,1.464510029,1.47424859,1.485208893,1.497736439,1.508248377,1.520709567,1.532446794,1.542269558,1.55183609,1.560102706,1.569867813,1.577619887,1.586300089,1.59382367,1.600945548,1.608390381,1.611707223,1.614069452,1.617429093,1.620659415,1.624700499,1.627671328,1.629856132,1.633041329,1.634426516,1.635357029,1.636152299,1.636819804,1.637870858,1.638428935,1.639841597,1.641855743,1.64335419,1.644948888,1.645369555,1.645304022,1.644385054,1.6441588,1.644188631,1.645229898,1.645463779,1.645950493,1.64623313,1.645942374,1.64526515,1.644365078,1.643227916,1.640898887,1.638721646,1.635969759,1.632287612,1.628609399,1.624661203,1.622566012,1.61942612,1.614715913,1.610821873,1.605792157,1.600514235,1.596210855,1.592627667,1.588006294
"WITCH-GLOBIOM 4.2","ADVANCE_2030_Med2C","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892337135,0.91687435,0.942176291,0.966570643,0.989923199,1.012858287,1.033000386,1.0519832,1.071730986,1.090437079,1.111456156,1.13495961,1.162884856,1.193198365,1.223817571,1.252075643,1.277933649,1.302635202,1.327835384,1.35335061,1.379767802,1.407140412,1.434805328,1.462682498,1.489794806,1.513731672,1.534946345,1.552244862,1.568927081,1.584496788,1.598507984,1.612792267,1.625372076,1.639803937,1.65338285,1.665700624,1.675729513,1.686252059,1.698333639,1.70944929,1.720162835,1.730238182,1.737924396,1.746122229,1.756226262,1.765177734,1.771120753,1.77857105,1.784753747,1.788683505,1.793297296,1.79749835,1.803219913,1.807270573,1.812527892,1.81827873,1.821735962,1.826910072,1.831456955,1.835754181,1.839137911,1.842215304,1.843722296,1.8447427,1.846914671,1.84834481,1.849964381,1.852323928,1.854210889,1.854602788,1.856511521,1.859954458,1.861780488,1.864913803,1.867042118,1.868748281,1.871013178,1.872828399,1.873787502,1.87456742,1.875140603,1.875485124,1.876311583,1.876959752,1.875258254,1.873803959,1.87305158,1.872661137,1.872367396,1.871821508,1.87042342
"WITCH-GLOBIOM 4.2","ADVANCE_2030_Price1.5C","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892337135,0.91687435,0.942176291,0.966570643,0.989923199,1.012858287,1.033000386,1.0519832,1.071730986,1.090437079,1.111456156,1.13495961,1.162884856,1.193198365,1.223817571,1.252075643,1.277933649,1.302635202,1.327835384,1.35335061,1.379877898,1.40756634,1.435216853,1.462605564,1.488989107,1.51136641,1.530381615,1.545169275,1.560346213,1.571118271,1.583021364,1.594944876,1.606513676,1.61197394,1.619566014,1.628601361,1.637008992,1.644179221,1.648453611,1.657976861,1.664084837,1.669569828,1.671192809,1.674853791,1.680429797,1.683376193,1.685705098,1.685985066,1.68718059,1.687921662,1.68801557,1.686475174,1.685322122,1.684683754,1.683606238,1.682440661,1.682534983,1.682367133,1.681900346,1.680696625,1.679838343,1.678966298,1.676431575,1.674539956,1.671627181,1.668383587,1.665156851,1.663473614,1.661749566,1.658371656,1.65412349,1.64981974,1.647548463,1.645053958,1.64232981,1.636957985,1.630913263,1.624298397,1.616850894,1.61169334,1.605089243,1.59699825,1.591072675,1.584941374,1.576963521,1.571888971,1.567002182,1.561822612,1.555984244,1.550524121,1.541610813
"WITCH-GLOBIOM 4.2","ADVANCE_2030_WB2C","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892337135,0.91687435,0.942176291,0.966570643,0.989923199,1.012858287,1.033000386,1.0519832,1.071730986,1.090437079,1.111456156,1.13495961,1.162884856,1.193198365,1.223817571,1.252075643,1.277933649,1.302635202,1.327835384,1.35335061,1.379892641,1.407620673,1.435427451,1.463058173,1.489950894,1.512670063,1.532700054,1.547622088,1.563049419,1.574421795,1.586795649,1.599118031,1.610759172,1.617244343,1.624756936,1.633278299,1.641715704,1.64933989,1.655063561,1.662904621,1.670405587,1.677023085,1.680583897,1.682853235,1.687788502,1.693280996,1.694187647,1.69766327,1.698621953,1.699693869,1.7008873,1.703039469,1.702513507,1.701065552,1.70039392,1.700017006,1.699546446,1.699080482,1.699449996,1.700543596,1.700369101,1.699456008,1.699616293,1.699532307,1.699174939,1.697693346,1.695579659,1.693077927,1.69230324,1.691843293,1.690377623,1.688425394,1.687164741,1.684121928,1.680891121,1.678496787,1.675801515,1.672431307,1.667911745,1.663096651,1.657971931,1.652231819,1.646902396,1.63978155,1.631468576,1.623815895,1.619201452,1.615205439,1.611051091,1.605171958,1.599662757
"WITCH-GLOBIOM 4.2","ADVANCE_INDC","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892337135,0.91687435,0.942176291,0.966570643,0.989923199,1.012858287,1.033000386,1.0519832,1.071730986,1.090437079,1.111456156,1.13495961,1.162884856,1.193198365,1.223817571,1.252075643,1.277933649,1.302635202,1.327835384,1.35335061,1.378515142,1.402454872,1.426712928,1.449475127,1.47237276,1.494034068,1.51734738,1.540796122,1.565044128,1.587732933,1.61166411,1.635991555,1.661353618,1.686971225,1.711973753,1.736673832,1.761173443,1.787589397,1.813586293,1.838962988,1.863321484,1.88536261,1.905522458,1.926079347,1.946566178,1.964581618,1.98378822,2.003412183,2.021622819,2.040509177,2.058143628,2.075080103,2.092706019,2.11119863,2.128899439,2.147071302,2.165509947,2.183401296,2.202604552,2.222113501,2.24088192,2.259464046,2.278149182,2.296917991,2.315764869,2.334665304,2.354167491,2.373869176,2.393618143,2.413416698,2.433217693,2.452241228,2.472911248,2.493590607,2.51448824,2.535099034,2.555679722,2.577185891,2.59878202,2.619913889,2.640470486,2.660660295,2.680555913,2.70024804,2.719638579,2.738340901,2.756871941,2.77522065,2.793369278,2.812298375,2.830792333
"WITCH-GLOBIOM 4.2","ADVANCE_NoPolicy","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892108719,0.916019562,0.940939217,0.965705061,0.98901979,1.013454317,1.037984413,1.062963702,1.088847884,1.115903285,1.145164098,1.176295297,1.207321477,1.239418737,1.272447147,1.304896301,1.337060199,1.369846753,1.402751311,1.435350583,1.468126712,1.50198217,1.535513918,1.569703124,1.60470596,1.640437813,1.675409171,1.711598068,1.74999165,1.788131413,1.827305204,1.864432464,1.902098937,1.940059538,1.978804982,2.019515011,2.062540493,2.103968271,2.144563105,2.187990756,2.230217372,2.267516575,2.306683681,2.345509659,2.382162085,2.417760621,2.450735764,2.486967181,2.521852842,2.55777272,2.594196819,2.632857283,2.667919162,2.702591211,2.73781456,2.773100973,2.808710917,2.844904931,2.884018625,2.919275462,2.956137452,2.992337185,3.02713646,3.063425739,3.099428866,3.136296628,3.172163324,3.208650892,3.246128594,3.2826323,3.320602769,3.356666813,3.392491673,3.426854895,3.459750105,3.498299279,3.541811182,3.579065617,3.61745159,3.657865049,3.696946579,3.733835274,3.76612147,3.803304727,3.837271584,3.870864906,3.906402231,3.942550215,3.979617499,4.016326769,4.051394628
"WITCH-GLOBIOM 4.2","ADVANCE_Reference","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892313276,0.916787093,0.94195358,0.966294226,0.989577425,1.014345132,1.039098618,1.06504023,1.091994515,1.119921749,1.146341629,1.173599451,1.197556121,1.220916563,1.246340163,1.271883515,1.297297258,1.321575908,1.347176587,1.374052746,1.400451683,1.427892639,1.455841309,1.484139706,1.512394128,1.540574711,1.570186149,1.601578869,1.632874378,1.662547198,1.693228004,1.726540514,1.758283722,1.79016283,1.82263936,1.855216067,1.888729327,1.922793004,1.955735101,1.988676684,2.020414161,2.051073445,2.078253553,2.105038364,2.129602635,2.152314627,2.175448336,2.19692,2.217496277,2.241716542,2.263995906,2.286599119,2.309011773,2.333100513,2.356360819,2.37904416,2.401511107,2.424305883,2.446530987,2.468459867,2.489593462,2.510283547,2.531899225,2.555323503,2.577985518,2.600889498,2.624467531,2.648800463,2.672993686,2.69588747,2.719585799,2.743415973,2.767334132,2.790038289,2.813792228,2.837808012,2.862993782,2.888381352,2.912613913,2.936814257,2.961063401,2.985409302,3.012529766,3.038644704,3.06173926,3.085633192,3.11078936,3.135799588,3.160634415,3.183591557,3.203579982
"WITCH-GLOBIOM 4.4","CD-LINKS_INDCi","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.891542068,0.913929989,0.937253841,0.958550376,0.980117475,1.00097239,1.024342728,1.049333414,1.074976591,1.100717815,1.125980903,1.152924261,1.179284227,1.205221017,1.229964422,1.253243518,1.275882469,1.29813237,1.320418963,1.34252605,1.365200069,1.387389668,1.410068477,1.433111083,1.455874782,1.478997222,1.502184808,1.524639226,1.546815067,1.570347327,1.594403717,1.619684589,1.64479673,1.66980378,1.695438336,1.72166018,1.747746493,1.774311146,1.802554557,1.831579326,1.859055452,1.885253575,1.909851989,1.935565447,1.95804823,1.981962878,2.006463499,2.031320131,2.055952537,2.081154224,2.106198508,2.130964368,2.155328451,2.179710875,2.203845927,2.228977553,2.255132365,2.281896811,2.307566392,2.332711258,2.35897737,2.38519679,2.412348271,2.439365009,2.467512319,2.495784983,2.522390544,2.549251217,2.576911158,2.604506338,2.632319558,2.660894104,2.693933485,2.722950563,2.753071844,2.784308878,2.815507718,2.845148178,2.871700296,2.899159816,2.929886768,2.956881874,2.983952453,3.012911022,3.043918143,3.07348367,3.103501084,3.1341279,3.163153705,3.194556045,3.223265742
"WITCH-GLOBIOM 4.4","CD-LINKS_NPi","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.891532861,0.913905821,0.937189643,0.958472506,0.980000287,1.000786933,1.023548773,1.048228077,1.073281635,1.099184969,1.124489613,1.151344177,1.178512408,1.205155068,1.231245511,1.256650228,1.282514797,1.308934364,1.33464836,1.360950293,1.387996123,1.416987969,1.447058074,1.477149371,1.507206024,1.53914878,1.572077853,1.605403176,1.639544241,1.67316984,1.707568716,1.74360868,1.779478644,1.814422169,1.849131967,1.884301309,1.922300353,1.963729585,2.004993832,2.045655027,2.083885355,2.119959045,2.155608651,2.191841237,2.22844336,2.263103853,2.299217258,2.335107872,2.368872985,2.402939324,2.437546411,2.473973193,2.507947404,2.542581808,2.578787393,2.615478896,2.649362983,2.68361948,2.717953084,2.752371369,2.788226593,2.828416445,2.864138301,2.899938292,2.934130616,2.973396373,3.013231312,3.050603785,3.087744924,3.123770738,3.160973488,3.198014861,3.235905233,3.271931057,3.306485752,3.342370875,3.381007597,3.417811829,3.452846129,3.494257998,3.5303189,3.568831456,3.604435662,3.6411221,3.677717129,3.715130536,3.753222061,3.786804425,3.826527673,3.866299895,3.901737196
"WITCH-GLOBIOM 4.4","CD-LINKS_NPi2020_1000","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.891532861,0.913905821,0.937189643,0.958472506,0.980000287,1.000786933,1.023548773,1.048228077,1.073281635,1.099184969,1.12649778,1.159209252,1.193030794,1.222889672,1.252454646,1.278700735,1.299765125,1.317013609,1.335008508,1.350176031,1.362256945,1.373776187,1.383056177,1.392666684,1.403668377,1.413564968,1.421868755,1.430079997,1.43511829,1.441577168,1.447929459,1.455381475,1.463798589,1.469252976,1.474991286,1.481213391,1.486655117,1.492188774,1.496644659,1.501851098,1.506935743,1.509692988,1.513980286,1.51791051,1.521616398,1.523636377,1.524298143,1.524159387,1.523974715,1.525175071,1.526884006,1.528742013,1.529017711,1.528211772,1.52687139,1.524905603,1.523027003,1.522872318,1.520600418,1.520727187,1.520008798,1.51867392,1.518436807,1.518764003,1.518466665,1.517167237,1.516295008,1.51463995,1.512864964,1.511447598,1.509956473,1.507925098,1.506730477,1.503617789,1.500362672,1.496483994,1.493027956,1.489386714,1.486006637,1.483073398,1.479784603,1.476067591,1.472383319,1.468479491,1.46428756,1.4595572,1.455562965,1.450083614,1.444630774,1.439421981,1.434692443
"WITCH-GLOBIOM 4.4","CD-LINKS_NPi2020_1600","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.891532861,0.913905821,0.937189643,0.958472506,0.980000287,1.000786933,1.023548773,1.048228077,1.073281635,1.099184969,1.125803089,1.156417134,1.187934116,1.216304231,1.243761458,1.269646208,1.291484767,1.310672293,1.330419968,1.349126459,1.366072062,1.382499002,1.39714916,1.410672745,1.424528821,1.43979071,1.453133833,1.465764041,1.478630324,1.490748443,1.50094513,1.511629896,1.520612921,1.530656729,1.54074085,1.550724237,1.560705507,1.570069808,1.580149864,1.589066241,1.597712237,1.60488244,1.611096256,1.6174874,1.623585881,1.628556103,1.634504435,1.64075005,1.646148186,1.652522389,1.658384189,1.663577882,1.66829114,1.672412434,1.676944245,1.681588479,1.684317383,1.686973169,1.690201991,1.69351805,1.69735843,1.700123094,1.702997452,1.706588248,1.710106279,1.712173658,1.714280728,1.71691965,1.719243786,1.720182109,1.72174363,1.723914827,1.72529426,1.725725518,1.726195258,1.726753567,1.727125792,1.727309689,1.72741184,1.728828726,1.728187956,1.726854847,1.726009443,1.725428171,1.724700082,1.723887767,1.722759664,1.721510201,1.719804642,1.718804058,1.717742757
