"Scenario";"Region";"Carrier";"Indicator";"Year.x";"ymax";"ymin"
"Current Policies";"CHINA";"Gas";"TFC";2035;405.239676162256;354.093659865698
"Current Policies";"CHINA";"Gas";"TFC";2036;417.28591974308;364.040899408318
"Current Policies";"CHINA";"Gas";"TFC";2037;429.332163323904;373.988138950937
"Current Policies";"CHINA";"Gas";"TFC";2038;441.378406904728;383.935378493556
"Current Policies";"CHINA";"Gas";"TFC";2039;453.424650485553;393.882618036176
"Current Policies";"CHINA";"Gas";"TFC";2040;465.470894066377;403.829857578795
"Current Policies";"CHINA";"Oil";"TFC";1990;22.8439988495792;22.1400538286363
"Current Policies";"CHINA";"Oil";"TFC";1991;26.7017989071002;26.0330511372045
"Current Policies";"CHINA";"Oil";"TFC";1992;30.5595989646213;29.9260484457727
"Current Policies";"CHINA";"Oil";"TFC";1993;34.4173990221423;33.8190457543409
"Current Policies";"CHINA";"Oil";"TFC";1994;38.2751990796633;37.7120430629091
"Current Policies";"CHINA";"Oil";"TFC";1995;42.1329991371844;41.6050403714772
"Current Policies";"CHINA";"Oil";"TFC";1996;45.9907991947054;45.4980376800454
"Current Policies";"CHINA";"Oil";"TFC";1997;49.8485992522265;49.3910349886136
"Current Policies";"CHINA";"Oil";"TFC";1998;53.7063993097475;53.2840322971818
"Current Policies";"CHINA";"Oil";"TFC";1999;57.5641993672686;57.17702960575
"Current Policies";"CHINA";"Oil";"TFC";2000;61.4219994247896;47.244823851591
"Current Policies";"CHINA";"Oil";"TFC";2001;65.2797994823106;52.5203414664319
"Current Policies";"CHINA";"Oil";"TFC";2002;69.1375995398317;57.7958590812728
"Current Policies";"CHINA";"Oil";"TFC";2003;72.9953995973527;63.0713766961137
"Current Policies";"CHINA";"Oil";"TFC";2004;76.8531996548737;68.3468943109546
"Current Policies";"CHINA";"Oil";"TFC";2005;80.7109997123948;73.6224119257955
"Current Policies";"CHINA";"Oil";"TFC";2006;84.5687997699158;78.8979295406364
"Current Policies";"CHINA";"Oil";"TFC";2007;88.4265998274369;84.1734471554773
"Current Policies";"CHINA";"Oil";"TFC";2008;92.2843998849579;89.4489647703182
"Current Policies";"CHINA";"Oil";"TFC";2009;96.142199942479;94.7244823851591
"Current Policies";"CHINA";"Oil";"TFC";2010;100;100
"Current Policies";"CHINA";"Oil";"TFC";2011;105.275517614841;103.857800057521
"Current Policies";"CHINA";"Oil";"TFC";2012;110.551035229682;107.715600115042
"Current Policies";"CHINA";"Oil";"TFC";2013;115.826552844523;111.66011999359
"Current Policies";"CHINA";"Oil";"TFC";2014;121.102070459364;115.571989234273
"Current Policies";"CHINA";"Oil";"TFC";2015;126.377588074205;119.570675511299
"Current Policies";"CHINA";"Oil";"TFC";2016;130.550464718965;123.522367310052
"Current Policies";"CHINA";"Oil";"TFC";2017;134.723341363726;127.474059108804
"Current Policies";"CHINA";"Oil";"TFC";2018;138.896218008486;131.425750907557
"Current Policies";"CHINA";"Oil";"TFC";2019;143.069094653247;135.377442706309
"Current Policies";"CHINA";"Oil";"TFC";2020;147.241971298007;139.329134505062
"Current Policies";"CHINA";"Oil";"TFC";2021;151.414847942768;143.795188095319
"Current Policies";"CHINA";"Oil";"TFC";2022;155.587724587528;148.261241685576
"Current Policies";"CHINA";"Oil";"TFC";2023;159.760601232289;152.727295275834
"Current Policies";"CHINA";"Oil";"TFC";2024;163.933477877049;156.277041294319
"Current Policies";"CHINA";"Oil";"TFC";2025;168.10635452181;159.153841926555
"Current Policies";"CHINA";"Oil";"TFC";2026;171.160861015347;162.030642558791
"Current Policies";"CHINA";"Oil";"TFC";2027;174.215367508884;164.907443191028
"Current Policies";"CHINA";"Oil";"TFC";2028;177.269874002422;167.784243823264
"Current Policies";"CHINA";"Oil";"TFC";2029;180.324380495959;170.6610444555
"Current Policies";"CHINA";"Oil";"TFC";2030;183.989670407635;173.537845087737
"Current Policies";"CHINA";"Oil";"TFC";2031;184.594540648936;175.159056366593
"Current Policies";"CHINA";"Oil";"TFC";2032;185.244764507009;176.78026764545
"Current Policies";"CHINA";"Oil";"TFC";2033;186.177703265765;178.401478924307
"Current Policies";"CHINA";"Oil";"TFC";2034;187.110642024522;180.022690203164
"Current Policies";"CHINA";"Oil";"TFC";2035;188.359170886759;181.643901482021
"Current Policies";"CHINA";"Oil";"TFC";2036;189.996168623304;183.265112760878
"Current Policies";"CHINA";"Oil";"TFC";2037;191.63316635985;184.886324039735
"Current Policies";"CHINA";"Oil";"TFC";2038;193.270164096395;186.507535318591
"Current Policies";"CHINA";"Oil";"TFC";2039;194.90716183294;188.128746597448
"Current Policies";"CHINA";"Oil";"TFC";2040;196.544159569486;189.749957876305
"Current Policies";"CHINA";"Total";"TFC";1990;42.6903931118646;35.2585347462566
"Current Policies";"CHINA";"Total";"TFC";1991;45.5558734562714;38.4956080089438
"Current Policies";"CHINA";"Total";"TFC";1992;48.4213538006782;41.732681271631
"Current Policies";"CHINA";"Total";"TFC";1993;51.2868341450849;44.9697545343181
"Current Policies";"CHINA";"Total";"TFC";1994;54.1523144894917;48.2068277970053
"Current Policies";"CHINA";"Total";"TFC";1995;57.0177948338985;51.4439010596925
"Current Policies";"CHINA";"Total";"TFC";1996;59.8832751783053;54.6809743223796
"Current Policies";"CHINA";"Total";"TFC";1997;62.748755522712;57.9180475850668
"Current Policies";"CHINA";"Total";"TFC";1998;65.6142358671188;61.155120847754
"Current Policies";"CHINA";"Total";"TFC";1999;68.4797162115256;64.3921941104412
"Current Policies";"CHINA";"Total";"TFC";2000;71.3451965559323;45.0770331832855
"Current Policies";"CHINA";"Total";"TFC";2001;74.2106769003391;50.569329864957
"Current Policies";"CHINA";"Total";"TFC";2002;77.0761572447458;56.0616265466284
"Current Policies";"CHINA";"Total";"TFC";2003;79.9416375891526;61.5539232282999
"Current Policies";"CHINA";"Total";"TFC";2004;82.8071179335594;67.0462199099713
"Current Policies";"CHINA";"Total";"TFC";2005;85.6725982779661;72.5385165916428
"Current Policies";"CHINA";"Total";"TFC";2006;88.5380786223729;78.0308132733142
"Current Policies";"CHINA";"Total";"TFC";2007;91.4035589667797;83.5231099549857
"Current Policies";"CHINA";"Total";"TFC";2008;94.2690393111865;89.0154066366571
"Current Policies";"CHINA";"Total";"TFC";2009;97.1345196555932;94.5077033183285
"Current Policies";"CHINA";"Total";"TFC";2010;100;100
"Current Policies";"CHINA";"Total";"TFC";2011;105.492296681671;102.865480344407
"Current Policies";"CHINA";"Total";"TFC";2012;110.984593363343;105.730960688814
"Current Policies";"CHINA";"Total";"TFC";2013;116.476890045014;108.373027104185
"Current Policies";"CHINA";"Total";"TFC";2014;121.969186726686;110.16082838103
"Current Policies";"CHINA";"Total";"TFC";2015;127.461483408357;111.385645030096
"Current Policies";"CHINA";"Total";"TFC";2016;128.434522897108;112.610461679162
"Current Policies";"CHINA";"Total";"TFC";2017;129.407562385858;113.835278328229
"Current Policies";"CHINA";"Total";"TFC";2018;130.380601874608;115.060094977295
"Current Policies";"CHINA";"Total";"TFC";2019;131.353641363358;116.284911626361
"Current Policies";"CHINA";"Total";"TFC";2020;132.326680852109;117.509728275427
"Current Policies";"CHINA";"Total";"TFC";2021;133.299720340859;118.317657850489
"Current Policies";"CHINA";"Total";"TFC";2022;134.272759829609;119.125587425551
"Current Policies";"CHINA";"Total";"TFC";2023;135.24579931836;119.933517000613
"Current Policies";"CHINA";"Total";"TFC";2024;136.21883880711;120.741446575675
"Current Policies";"CHINA";"Total";"TFC";2025;137.19187829586;121.549376150737
"Current Policies";"CHINA";"Total";"TFC";2026;137.89399312201;122.357305725799
"Current Policies";"CHINA";"Total";"TFC";2027;138.596107948159;123.165235300861
"Current Policies";"CHINA";"Total";"TFC";2028;139.298222774309;123.973164875923
"Current Policies";"CHINA";"Total";"TFC";2029;140.000337600458;124.781094450985
"Current Policies";"CHINA";"Total";"TFC";2030;140.702452426608;125.589024026046
"Current Policies";"CHINA";"Total";"TFC";2031;140.638014560307;125.2115424645
"Current Policies";"CHINA";"Total";"TFC";2032;140.573576694006;124.834060902953
"Current Policies";"CHINA";"Total";"TFC";2033;140.509138827705;124.456579341406
"Current Policies";"CHINA";"Total";"TFC";2034;140.444700961404;124.079097779859
"Current Policies";"CHINA";"Total";"TFC";2035;140.380263095103;123.701616218313
"Current Policies";"CHINA";"Total";"TFC";2036;140.315825228802;123.324134656766
"Current Policies";"CHINA";"Total";"TFC";2037;140.251387362501;122.946653095219
"Current Policies";"CHINA";"Total";"TFC";2038;140.1869494962;122.569171533673
"Current Policies";"CHINA";"Total";"TFC";2039;140.122511629899;122.191689972126
"Current Policies";"CHINA";"Total";"TFC";2040;140.058073763598;121.814208410579
"Current Policies";"CHINA";"Transport";"TFC";1990;12.0975803495723;11.5240052779605
"Current Policies";"CHINA";"Transport";"TFC";1991;16.4927013320937;15.9478050140625
"Current Policies";"CHINA";"Transport";"TFC";1992;20.8878223146151;20.3716047501644
"Current Policies";"CHINA";"Transport";"TFC";1993;25.2829432971365;24.7954044862664
"Current Policies";"CHINA";"Transport";"TFC";1994;29.6780642796578;29.2192042223684
"Current Policies";"CHINA";"Transport";"TFC";1995;34.0731852621792;33.6430039584704
"Current Policies";"CHINA";"Transport";"TFC";1996;38.4683062447006;38.0668036945723
"Current Policies";"CHINA";"Transport";"TFC";1997;42.863427227222;42.4906034306743
"Current Policies";"CHINA";"Transport";"TFC";1998;47.2585482097434;46.9144031667763
"Current Policies";"CHINA";"Transport";"TFC";1999;51.6536691922648;51.3382029028783
"Current Policies";"CHINA";"Transport";"TFC";2000;56.0487901747862;41.8383243748364
"Current Policies";"CHINA";"Transport";"TFC";2001;60.4439111573075;47.6544919373527
"Current Policies";"CHINA";"Transport";"TFC";2002;64.8390321398289;53.4706594998691
"Current Policies";"CHINA";"Transport";"TFC";2003;69.2341531223503;59.2868270623855
"Current Policies";"CHINA";"Transport";"TFC";2004;73.6292741048717;65.1029946249018
"Current Policies";"CHINA";"Transport";"TFC";2005;78.0243950873931;70.9191621874182
"Current Policies";"CHINA";"Transport";"TFC";2006;82.4195160699145;76.7353297499346
"Current Policies";"CHINA";"Transport";"TFC";2007;86.8146370524359;82.5514973124509
"Current Policies";"CHINA";"Transport";"TFC";2008;91.2097580349572;88.3676648749673
"Current Policies";"CHINA";"Transport";"TFC";2009;95.6048790174786;94.1838324374836
"Current Policies";"CHINA";"Transport";"TFC";2010;100;100
"Current Policies";"CHINA";"Transport";"TFC";2011;105.816167562516;104.395120982521
"Current Policies";"CHINA";"Transport";"TFC";2012;111.632335125033;108.790241965043
"Current Policies";"CHINA";"Transport";"TFC";2013;117.448502687549;113.185362947564
"Current Policies";"CHINA";"Transport";"TFC";2014;123.264670250065;117.695198944408
"Current Policies";"CHINA";"Transport";"TFC";2015;129.080837812582;123.978809384061
"Current Policies";"CHINA";"Transport";"TFC";2016;134.937520834369;130.262419823713
"Current Policies";"CHINA";"Transport";"TFC";2017;140.794203856157;136.546030263366
"Current Policies";"CHINA";"Transport";"TFC";2018;146.650886877944;142.829640703019
"Current Policies";"CHINA";"Transport";"TFC";2019;153.12770910561;149.113251142672
"Current Policies";"CHINA";"Transport";"TFC";2020;159.784766798617;155.396861582324
"Current Policies";"CHINA";"Transport";"TFC";2021;165.974621929078;160.280701724705
"Current Policies";"CHINA";"Transport";"TFC";2022;172.164477059538;165.164541867086
"Current Policies";"CHINA";"Transport";"TFC";2023;179.446679129492;170.048382009467
"Current Policies";"CHINA";"Transport";"TFC";2024;186.946168897262;174.932222151848
"Current Policies";"CHINA";"Transport";"TFC";2025;194.445658665031;179.816062294229
"Current Policies";"CHINA";"Transport";"TFC";2026;201.945148432801;184.699902436611
"Current Policies";"CHINA";"Transport";"TFC";2027;209.44463820057;189.583742578992
"Current Policies";"CHINA";"Transport";"TFC";2028;216.94412796834;194.467582721373
"Current Policies";"CHINA";"Transport";"TFC";2029;224.44361773611;199.351422863754
"Current Policies";"CHINA";"Transport";"TFC";2030;231.943107503879;204.235263006135
"Current Policies";"CHINA";"Transport";"TFC";2031;233.697303433894;207.331555121518
"Current Policies";"CHINA";"Transport";"TFC";2032;235.451499363909;210.427847236901
"Current Policies";"CHINA";"Transport";"TFC";2033;237.205695293925;213.524139352284
"Current Policies";"CHINA";"Transport";"TFC";2034;238.95989122394;216.620431467667
"Current Policies";"CHINA";"Transport";"TFC";2035;240.714087153955;219.71672358305
"Current Policies";"CHINA";"Transport";"TFC";2036;242.46828308397;222.813015698433
"Current Policies";"CHINA";"Transport";"TFC";2037;244.857944010912;225.909307813816
"Current Policies";"CHINA";"Transport";"TFC";2038;248.168604854868;229.005599929199
"Current Policies";"CHINA";"Transport";"TFC";2039;251.479265698824;231.282686186691
"Current Policies";"CHINA";"Transport";"TFC";2040;254.789926542779;233.44796508575
"Current Policies";"EU";"Coal";"TFC";1990;246.854141446747;238.523981178284
"Current Policies";"EU";"Coal";"TFC";1991;239.51143437441;231.597782119369
"Current Policies";"EU";"Coal";"TFC";1992;232.168727302072;224.671583060455
"Current Policies";"EU";"Coal";"TFC";1993;224.826020229735;217.745384001541
"Current Policies";"EU";"Coal";"TFC";1994;217.483313157397;210.819184942627
"Current Policies";"EU";"Coal";"TFC";1995;210.14060608506;203.892985883713
"Current Policies";"EU";"Coal";"TFC";1996;202.797899012723;196.966786824798
"Current Policies";"EU";"Coal";"TFC";1997;195.455191940385;190.040587765884
"Current Policies";"EU";"Coal";"TFC";1998;188.112484868048;183.11438870697
"Current Policies";"EU";"Coal";"TFC";1999;180.769777795711;176.188189648056
"Current Policies";"EU";"Coal";"TFC";2000;173.427070723373;130.15427769986
"Current Policies";"EU";"Coal";"TFC";2001;166.084363651036;127.138849929874
"Current Policies";"EU";"Coal";"TFC";2002;158.741656578699;124.123422159888
"Current Policies";"EU";"Coal";"TFC";2003;151.398949506361;121.107994389902
"Current Policies";"EU";"Coal";"TFC";2004;144.056242434024;118.092566619916
"Current Policies";"EU";"Coal";"TFC";2005;136.713535361687;115.07713884993
"Current Policies";"EU";"Coal";"TFC";2006;129.370828289349;112.061711079944
"Current Policies";"EU";"Coal";"TFC";2007;122.028121217012;109.046283309958
"Current Policies";"EU";"Coal";"TFC";2008;114.685414144675;106.030855539972
"Current Policies";"EU";"Coal";"TFC";2009;107.342707072337;103.015427769986
"Current Policies";"EU";"Coal";"TFC";2010;100;100
"Current Policies";"EU";"Coal";"TFC";2011;96.984572230014;92.6572929276627
"Current Policies";"EU";"Coal";"TFC";2012;93.969144460028;85.3145858553253
"Current Policies";"EU";"Coal";"TFC";2013;90.9537166900421;77.971878782988
"Current Policies";"EU";"Coal";"TFC";2014;87.9382889200561;72.2952037643433
"Current Policies";"EU";"Coal";"TFC";2015;84.9228611500701;71.5136354813304
"Current Policies";"EU";"Coal";"TFC";2016;83.4120675828382;70.7320671983174
"Current Policies";"EU";"Coal";"TFC";2017;82.4777457806292;69.9504989153045
"Current Policies";"EU";"Coal";"TFC";2018;81.5434239784202;69.1689306322916
"Current Policies";"EU";"Coal";"TFC";2019;80.6091021762111;68.3873623492786
"Current Policies";"EU";"Coal";"TFC";2020;79.6747803740021;67.6057940662657
"Current Policies";"EU";"Coal";"TFC";2021;78.7404585717931;66.7139490278644
"Current Policies";"EU";"Coal";"TFC";2022;77.8061367695841;65.8221039894632
"Current Policies";"EU";"Coal";"TFC";2023;77.1076827177809;64.9302589510619
"Current Policies";"EU";"Coal";"TFC";2024;76.4220040517376;64.0384139126606
"Current Policies";"EU";"Coal";"TFC";2025;75.7363253856942;63.1465688742594
"Current Policies";"EU";"Coal";"TFC";2026;74.3899018232819;62.2547238358581
"Current Policies";"EU";"Coal";"TFC";2027;73.0434782608695;61.3628787974568
"Current Policies";"EU";"Coal";"TFC";2028;71.6970546984572;60.4710337590556
"Current Policies";"EU";"Coal";"TFC";2029;70.3506311360449;59.5791887206543
"Current Policies";"EU";"Coal";"TFC";2030;69.0042075736325;58.687343682253
"Current Policies";"EU";"Coal";"TFC";2031;67.8537163270514;57.8042490910051
"Current Policies";"EU";"Coal";"TFC";2032;66.7683446943462;56.9211544997572
"Current Policies";"EU";"Coal";"TFC";2033;65.6829730616411;56.0380599085093
"Current Policies";"EU";"Coal";"TFC";2034;64.597601428936;55.1549653172614
"Current Policies";"EU";"Coal";"TFC";2035;63.5122297962308;54.2718707260134
"Current Policies";"EU";"Coal";"TFC";2036;62.4268581635257;53.3887761347655
"Current Policies";"EU";"Coal";"TFC";2037;61.3414865308205;52.5056815435176
"Current Policies";"EU";"Coal";"TFC";2038;60.2561148981154;51.6225869522697
"Current Policies";"EU";"Coal";"TFC";2039;59.1707432654103;50.7394923610218
"Current Policies";"EU";"Coal";"TFC";2040;58.0853716327051;49.8563977697738
"Current Policies";"EU";"Gas";"TFC";1990;95.6792534708187;84.4911055649119
"Current Policies";"EU";"Gas";"TFC";1991;95.8952907972778;85.2665502866663
"Current Policies";"EU";"Gas";"TFC";1992;96.1113281237369;86.0419950084207
"Current Policies";"EU";"Gas";"TFC";1993;96.3273654501959;86.8174397301751
"Current Policies";"EU";"Gas";"TFC";1994;96.543402776655;87.5928844519295
"Current Policies";"EU";"Gas";"TFC";1995;96.759440103114;88.3683291736839
"Current Policies";"EU";"Gas";"TFC";1996;96.9754774295731;89.1437738954383
"Current Policies";"EU";"Gas";"TFC";1997;97.1915147560322;89.9192186171927
"Current Policies";"EU";"Gas";"TFC";1998;97.4075520824913;90.6946633389471
"Current Policies";"EU";"Gas";"TFC";1999;97.6235894089503;91.4701080607015
"Current Policies";"EU";"Gas";"TFC";2000;108.006984303252;92.2455527824559
"Current Policies";"EU";"Gas";"TFC";2001;107.206285872927;93.0209975042103
"Current Policies";"EU";"Gas";"TFC";2002;106.405587442602;93.7964422259648
"Current Policies";"EU";"Gas";"TFC";2003;105.604889012276;94.5718869477192
"Current Policies";"EU";"Gas";"TFC";2004;104.804190581951;95.3473316694736
"Current Policies";"EU";"Gas";"TFC";2005;104.003492151626;96.122776391228
"Current Policies";"EU";"Gas";"TFC";2006;103.202793721301;96.8982211129824
"Current Policies";"EU";"Gas";"TFC";2007;102.402095290976;97.6736658347368
"Current Policies";"EU";"Gas";"TFC";2008;101.60139686065;98.4491105564912
"Current Policies";"EU";"Gas";"TFC";2009;100.800698430325;99.2245552782456
"Current Policies";"EU";"Gas";"TFC";2010;100;100
"Current Policies";"EU";"Gas";"TFC";2011;100.775444721754;99.1993015696748
"Current Policies";"EU";"Gas";"TFC";2012;101.550889443509;98.3986031393496
"Current Policies";"EU";"Gas";"TFC";2013;102.326334165263;97.5979047090244
"Current Policies";"EU";"Gas";"TFC";2014;102.113116253287;96.7972062786992
"Current Policies";"EU";"Gas";"TFC";2015;102.623484315915;95.996507848374
